ID_BIO_FISH;date;Month;Year;Species;Port;LengthClass;Weight;Sex;MaturityStage;Age
541488;13/07/2009;7;2009;WHB;PENICHE;25;103.4;F;5;2
541489;13/07/2009;7;2009;WHB;PENICHE;25;115.9;I;;3
541490;13/07/2009;7;2009;WHB;PENICHE;26;108.8;I;;3
541491;13/07/2009;7;2009;WHB;PENICHE;26;116.1;M;5;3
541492;13/07/2009;7;2009;WHB;PENICHE;26;112.1;F;5;3
541493;13/07/2009;7;2009;WHB;PENICHE;26;125.1;F;5;2
541494;13/07/2009;7;2009;WHB;PENICHE;26;119.6;F;5;2
541495;13/07/2009;7;2009;WHB;PENICHE;26;114.7;F;3;2
541496;13/07/2009;7;2009;WHB;PENICHE;26;108.7;F;5;3
541497;13/07/2009;7;2009;WHB;PENICHE;26;106.3;F;5;2
541498;13/07/2009;7;2009;WHB;PENICHE;26;112.6;F;5;2
541499;13/07/2009;7;2009;WHB;PENICHE;26;113.3;F;5;3
541500;13/07/2009;7;2009;WHB;PENICHE;27;129.8;F;5;3
541501;13/07/2009;7;2009;WHB;PENICHE;27;136.7;F;5;2
541502;13/07/2009;7;2009;WHB;PENICHE;27;114.6;F;5;3
541503;13/07/2009;7;2009;WHB;PENICHE;24;118.8;I;;3
541504;13/07/2009;7;2009;WHB;PENICHE;27;136.9;F;5;2
541505;13/07/2009;7;2009;WHB;PENICHE;27;115.3;I;;2
541506;13/07/2009;7;2009;WHB;PENICHE;27;133.8;F;5;3
541507;13/07/2009;7;2009;WHB;PENICHE;28;140.4;F;5;3
541508;13/07/2009;7;2009;WHB;PENICHE;28;136;F;5;3
541509;13/07/2009;7;2009;WHB;PENICHE;28;166;F;5;3
541570;31/08/2009;8;2009;WHB;PENICHE;17;23.9;I;;0
541571;31/08/2009;8;2009;WHB;PENICHE;24;83.1;M;2;2
541572;31/08/2009;8;2009;WHB;PENICHE;24;86.9;M;2;2
541573;31/08/2009;8;2009;WHB;PENICHE;24;92.1;M;2;2
541574;31/08/2009;8;2009;WHB;PENICHE;24;83.7;M;2;2
541575;31/08/2009;8;2009;WHB;PENICHE;24;87.5;M;2;2
541576;31/08/2009;8;2009;WHB;PENICHE;24;97.2;M;2;2
541577;31/08/2009;8;2009;WHB;PENICHE;25;87.3;F;2;2
541578;31/08/2009;8;2009;WHB;PENICHE;25;110.6;M;2;2
541579;31/08/2009;8;2009;WHB;PENICHE;25;104;M;2;3
541580;31/08/2009;8;2009;WHB;PENICHE;25;111.2;F;2;2
541581;31/08/2009;8;2009;WHB;PENICHE;25;105.8;M;2;2
541582;31/08/2009;8;2009;WHB;PENICHE;25;101.2;M;2;2
541583;31/08/2009;8;2009;WHB;PENICHE;25;110.5;M;2;3
541584;31/08/2009;8;2009;WHB;PENICHE;25;97.5;M;2;2
541585;31/08/2009;8;2009;WHB;PENICHE;25;92.9;M;5;3
541586;31/08/2009;8;2009;WHB;PENICHE;25;109.4;M;2;2
541587;31/08/2009;8;2009;WHB;PENICHE;26;103.5;M;2;3
541588;31/08/2009;8;2009;WHB;PENICHE;26;120.2;M;2;2
541589;31/08/2009;8;2009;WHB;PENICHE;26;114.7;M;2;2
541590;31/08/2009;8;2009;WHB;PENICHE;26;123.8;F;2;3
541591;31/08/2009;8;2009;WHB;PENICHE;26;100.3;M;2;2
541592;31/08/2009;8;2009;WHB;PENICHE;26;106.9;M;2;2
541593;31/08/2009;8;2009;WHB;PENICHE;26;122.7;F;2;2
541594;31/08/2009;8;2009;WHB;PENICHE;26;108.2;F;2;2
541595;31/08/2009;8;2009;WHB;PENICHE;26;121.7;M;2;2
541596;31/08/2009;8;2009;WHB;PENICHE;26;102;M;2;2
541597;31/08/2009;8;2009;WHB;PENICHE;26;119.4;F;5;2
541598;31/08/2009;8;2009;WHB;PENICHE;27;123.6;M;2;2
541599;31/08/2009;8;2009;WHB;PENICHE;27;137;F;2;2
541600;31/08/2009;8;2009;WHB;PENICHE;27;124.7;F;2;3
541601;31/08/2009;8;2009;WHB;PENICHE;27;109.5;F;5;3
541602;31/08/2009;8;2009;WHB;PENICHE;27;127;I;;2
541603;31/08/2009;8;2009;WHB;PENICHE;27;114.4;F;2;2
541604;31/08/2009;8;2009;WHB;PENICHE;27;119.1;F;2;2
541605;31/08/2009;8;2009;WHB;PENICHE;27;130.5;M;2;3
541606;31/08/2009;8;2009;WHB;PENICHE;27;115.3;F;5;2
541607;31/08/2009;8;2009;WHB;PENICHE;27;119.3;M;2;2
541608;31/08/2009;8;2009;WHB;PENICHE;28;150.2;F;5;3
541609;31/08/2009;8;2009;WHB;PENICHE;28;140.3;F;2;3
541610;31/08/2009;8;2009;WHB;PENICHE;28;144.6;F;2;2
541611;31/08/2009;8;2009;WHB;PENICHE;28;111.4;F;2;6
541612;31/08/2009;8;2009;WHB;PENICHE;28;135.5;F;5;4
541613;31/08/2009;8;2009;WHB;PENICHE;28;126.6;F;5;3
541614;31/08/2009;8;2009;WHB;PENICHE;28;132.9;F;2;3
541615;31/08/2009;8;2009;WHB;PENICHE;28;133.7;F;2;2
541616;31/08/2009;8;2009;WHB;PENICHE;28;125.5;F;5;2
541617;31/08/2009;8;2009;WHB;PENICHE;28;138.3;F;5;3
541618;31/08/2009;8;2009;WHB;PENICHE;29;154;F;2;3
541619;31/08/2009;8;2009;WHB;PENICHE;29;152.3;F;2;2
550810;24/08/2009;8;2009;WHB;MATOSINHOS;24;104.31;M;1;2
550811;24/08/2009;8;2009;WHB;MATOSINHOS;24;89.44;M;1;2
550812;24/08/2009;8;2009;WHB;MATOSINHOS;25;110.94;M;1;2
550813;24/08/2009;8;2009;WHB;MATOSINHOS;25;121.03;I;;3
550814;24/08/2009;8;2009;WHB;MATOSINHOS;25;112.11;M;1;2
550815;24/08/2009;8;2009;WHB;MATOSINHOS;25;108.72;F;1;2
550816;24/08/2009;8;2009;WHB;MATOSINHOS;25;115.78;M;2;2
550817;24/08/2009;8;2009;WHB;MATOSINHOS;25;128.15;F;2;2
550818;24/08/2009;8;2009;WHB;MATOSINHOS;25;107.13;M;1;2
550819;24/08/2009;8;2009;WHB;MATOSINHOS;25;111.18;M;2;2
550826;24/08/2009;8;2009;WHB;MATOSINHOS;26;143.17;F;2;2
550827;24/08/2009;8;2009;WHB;MATOSINHOS;26;156.21;M;2;2
550828;24/08/2009;8;2009;WHB;MATOSINHOS;26;116.32;M;2;2
550829;24/08/2009;8;2009;WHB;MATOSINHOS;26;117.84;I;;3
550830;24/08/2009;8;2009;WHB;MATOSINHOS;26;118.16;M;2;3
550831;24/08/2009;8;2009;WHB;MATOSINHOS;26;147.22;F;2;3
550832;24/08/2009;8;2009;WHB;MATOSINHOS;26;149.3;M;2;3
550833;24/08/2009;8;2009;WHB;MATOSINHOS;26;126.31;M;2;2
550834;24/08/2009;8;2009;WHB;MATOSINHOS;26;122.68;M;2;2
550835;24/08/2009;8;2009;WHB;MATOSINHOS;26;106.75;F;2;3
550846;24/08/2009;8;2009;WHB;MATOSINHOS;27;161.83;M;2;2
550847;24/08/2009;8;2009;WHB;MATOSINHOS;27;122.23;M;2;3
550848;24/08/2009;8;2009;WHB;MATOSINHOS;27;147.44;F;2;3
550849;24/08/2009;8;2009;WHB;MATOSINHOS;27;147.09;M;2;2
550850;24/08/2009;8;2009;WHB;MATOSINHOS;27;146.81;M;2;3
550851;24/08/2009;8;2009;WHB;MATOSINHOS;27;145.5;F;2;3
550852;24/08/2009;8;2009;WHB;MATOSINHOS;27;150.5;F;2;3
550853;24/08/2009;8;2009;WHB;MATOSINHOS;27;143.04;M;2;2
550854;24/08/2009;8;2009;WHB;MATOSINHOS;27;140.58;F;2;2
550855;24/08/2009;8;2009;WHB;MATOSINHOS;27;136.22;F;5;2
551941;24/08/2009;8;2009;WHB;MATOSINHOS;28;160.42;M;2;2
551942;24/08/2009;8;2009;WHB;MATOSINHOS;28;155.26;F;2;2
551943;24/08/2009;8;2009;WHB;MATOSINHOS;28;148.75;M;2;2
551944;24/08/2009;8;2009;WHB;MATOSINHOS;28;179.48;F;5;2
551945;24/08/2009;8;2009;WHB;MATOSINHOS;28;167.4;F;2;3
551946;24/08/2009;8;2009;WHB;MATOSINHOS;28;183.2;M;2;2
551947;24/08/2009;8;2009;WHB;MATOSINHOS;28;182.14;F;2;3
551948;24/08/2009;8;2009;WHB;MATOSINHOS;28;159.05;M;2;3
551949;24/08/2009;8;2009;WHB;MATOSINHOS;28;164.04;F;2;2
551950;24/08/2009;8;2009;WHB;MATOSINHOS;28;150.02;F;2;3
551951;24/08/2009;8;2009;WHB;MATOSINHOS;29;193.62;M;2;3
551952;24/08/2009;8;2009;WHB;MATOSINHOS;29;173.13;M;2;2
551953;24/08/2009;8;2009;WHB;MATOSINHOS;29;179.81;M;2;3
551954;24/08/2009;8;2009;WHB;MATOSINHOS;29;183.21;M;2;2
551955;24/08/2009;8;2009;WHB;MATOSINHOS;29;165.72;F;5;2
551956;24/08/2009;8;2009;WHB;MATOSINHOS;29;175.6;F;2;2
551957;24/08/2009;8;2009;WHB;MATOSINHOS;29;200.73;F;2;2
551958;24/08/2009;8;2009;WHB;MATOSINHOS;29;174.12;I;;3
551959;24/08/2009;8;2009;WHB;MATOSINHOS;29;200.35;M;2;3
551960;24/08/2009;8;2009;WHB;MATOSINHOS;29;210.31;M;2;2
551961;24/08/2009;8;2009;WHB;MATOSINHOS;30;189.84;F;5;3
551962;24/08/2009;8;2009;WHB;MATOSINHOS;30;215.48;F;2;3
551963;24/08/2009;8;2009;WHB;MATOSINHOS;30;216.86;F;5;3
551964;24/08/2009;8;2009;WHB;MATOSINHOS;30;218.94;F;5;3
551965;24/08/2009;8;2009;WHB;MATOSINHOS;30;236.69;F;5;3
551966;24/08/2009;8;2009;WHB;MATOSINHOS;30;185.83;F;5;3
551967;24/08/2009;8;2009;WHB;MATOSINHOS;30;211.81;F;2;3
551968;24/08/2009;8;2009;WHB;MATOSINHOS;31;235.14;F;2;3
551969;24/08/2009;8;2009;WHB;MATOSINHOS;32;263.79;F;2;3
541620;21/09/2009;9;2009;WHB;PENICHE;24;97.3;M;2;2
541621;21/09/2009;9;2009;WHB;PENICHE;24;89.6;M;2;2
541622;21/09/2009;9;2009;WHB;PENICHE;24;97.82;M;2;2
541623;21/09/2009;9;2009;WHB;PENICHE;24;92.88;M;2;3
541624;21/09/2009;9;2009;WHB;PENICHE;24;101.46;M;2;2
541625;21/09/2009;9;2009;WHB;PENICHE;25;110.3;M;2;2
541626;21/09/2009;9;2009;WHB;PENICHE;25;106.56;M;2;3
541627;21/09/2009;9;2009;WHB;PENICHE;25;109.27;M;2;3
541628;21/09/2009;9;2009;WHB;PENICHE;25;96.33;M;2;3
541629;21/09/2009;9;2009;WHB;PENICHE;25;103.53;F;2;2
541630;21/09/2009;9;2009;WHB;PENICHE;25;91.3;M;2;2
541631;21/09/2009;9;2009;WHB;PENICHE;25;113.62;M;2;3
541632;21/09/2009;9;2009;WHB;PENICHE;25;101.68;M;2;3
541633;21/09/2009;9;2009;WHB;PENICHE;25;100.32;M;2;3
541634;21/09/2009;9;2009;WHB;PENICHE;25;100.87;M;2;3
541635;21/09/2009;9;2009;WHB;PENICHE;26;126.72;M;2;2
541636;21/09/2009;9;2009;WHB;PENICHE;26;99.19;F;1;2
541637;21/09/2009;9;2009;WHB;PENICHE;26;124.34;F;2;2
541638;21/09/2009;9;2009;WHB;PENICHE;26;116.98;F;2;2
541639;21/09/2009;9;2009;WHB;PENICHE;26;119.84;F;2;2
541640;21/09/2009;9;2009;WHB;PENICHE;26;99.38;M;2;4
541641;21/09/2009;9;2009;WHB;PENICHE;26;118.7;M;2;2
541642;21/09/2009;9;2009;WHB;PENICHE;26;126.35;M;2;2
541643;21/09/2009;9;2009;WHB;PENICHE;26;119.67;M;2;2
541644;21/09/2009;9;2009;WHB;PENICHE;26;127.48;M;2;3
541645;21/09/2009;9;2009;WHB;PENICHE;27;132.1;M;2;3
541646;21/09/2009;9;2009;WHB;PENICHE;27;137.32;M;2;3
541647;21/09/2009;9;2009;WHB;PENICHE;27;122.69;F;2;2
541648;21/09/2009;9;2009;WHB;PENICHE;27;144.19;F;2;3
541649;21/09/2009;9;2009;WHB;PENICHE;27;125.16;M;2;3
541650;21/09/2009;9;2009;WHB;PENICHE;27;121.23;M;2;4
541651;21/09/2009;9;2009;WHB;PENICHE;27;127.34;M;2;3
541652;21/09/2009;9;2009;WHB;PENICHE;27;143.46;M;2;3
541653;21/09/2009;9;2009;WHB;PENICHE;27;132.75;M;2;3
541654;21/09/2009;9;2009;WHB;PENICHE;27;152.44;F;2;2
541655;21/09/2009;9;2009;WHB;PENICHE;28;140.14;F;2;3
541656;21/09/2009;9;2009;WHB;PENICHE;28;160.68;F;2;2
541657;21/09/2009;9;2009;WHB;PENICHE;28;155.99;F;2;3
541658;21/09/2009;9;2009;WHB;PENICHE;29;187.96;F;2;3
541659;21/09/2009;9;2009;WHB;PENICHE;29;178.7;F;2;2
541660;21/09/2009;9;2009;WHB;PENICHE;29;194.05;F;2;3
541661;21/09/2009;9;2009;WHB;PENICHE;29;173.58;F;2;3
541662;21/09/2009;9;2009;WHB;PENICHE;29;164.07;F;2;3
541663;21/09/2009;9;2009;WHB;PENICHE;29;167.91;F;2;2
541664;21/09/2009;9;2009;WHB;PENICHE;29;172.11;F;2;3
541665;21/09/2009;9;2009;WHB;PENICHE;29;193.13;F;2;3
541666;21/09/2009;9;2009;WHB;PENICHE;30;179.89;F;2;2
541667;21/09/2009;9;2009;WHB;PENICHE;30;232.32;F;2;4
549817;24/09/2009;9;2009;WHB;MATOSINHOS;15;19.75;M;1;1
549818;24/09/2009;9;2009;WHB;MATOSINHOS;16;21.02;M;1;1
549819;24/09/2009;9;2009;WHB;MATOSINHOS;16;24.82;M;1;1
549820;24/09/2009;9;2009;WHB;MATOSINHOS;17;27.38;F;1;1
549821;24/09/2009;9;2009;WHB;MATOSINHOS;18;31.56;F;1;1
549822;24/09/2009;9;2009;WHB;MATOSINHOS;20;47.38;F;1;1
549823;24/09/2009;9;2009;WHB;MATOSINHOS;22;60.33;M;1;1
549824;24/09/2009;9;2009;WHB;MATOSINHOS;23;79.68;M;2;2
549825;24/09/2009;9;2009;WHB;MATOSINHOS;23;78.18;M;2;2
549826;24/09/2009;9;2009;WHB;MATOSINHOS;23;83.84;M;1;2
549827;24/09/2009;9;2009;WHB;MATOSINHOS;23;74.67;M;2;2
549828;24/09/2009;9;2009;WHB;MATOSINHOS;23;82.85;M;1;2
549829;24/09/2009;9;2009;WHB;MATOSINHOS;23;80.92;M;2;2
549830;24/09/2009;9;2009;WHB;MATOSINHOS;23;78.03;M;2;2
549831;24/09/2009;9;2009;WHB;MATOSINHOS;23;82.45;M;2;2
549832;24/09/2009;9;2009;WHB;MATOSINHOS;23;83.95;M;2;2
549833;24/09/2009;9;2009;WHB;MATOSINHOS;23;76.47;M;2;2
549834;24/09/2009;9;2009;WHB;MATOSINHOS;24;103.18;M;2;2
549835;24/09/2009;9;2009;WHB;MATOSINHOS;24;92.63;M;2;2
549836;24/09/2009;9;2009;WHB;MATOSINHOS;24;83.98;M;2;2
549837;24/09/2009;9;2009;WHB;MATOSINHOS;24;86.41;M;2;3
549838;24/09/2009;9;2009;WHB;MATOSINHOS;24;90.25;M;2;3
549839;24/09/2009;9;2009;WHB;MATOSINHOS;24;90.97;M;2;3
549840;24/09/2009;9;2009;WHB;MATOSINHOS;24;95.3;M;2;2
549841;24/09/2009;9;2009;WHB;MATOSINHOS;24;101.06;F;2;2
549842;24/09/2009;9;2009;WHB;MATOSINHOS;24;96.18;F;2;2
549843;24/09/2009;9;2009;WHB;MATOSINHOS;24;93.73;M;2;2
549844;24/09/2009;9;2009;WHB;MATOSINHOS;25;94.13;M;2;2
549845;24/09/2009;9;2009;WHB;MATOSINHOS;25;100.78;M;2;2
549846;24/09/2009;9;2009;WHB;MATOSINHOS;25;93.75;M;2;2
549847;24/09/2009;9;2009;WHB;MATOSINHOS;25;104;F;2;2
549848;24/09/2009;9;2009;WHB;MATOSINHOS;25;96.96;M;2;2
549849;24/09/2009;9;2009;WHB;MATOSINHOS;25;94.52;M;2;2
549850;24/09/2009;9;2009;WHB;MATOSINHOS;25;96.03;F;2;2
549851;24/09/2009;9;2009;WHB;MATOSINHOS;25;83.5;M;2;2
549852;24/09/2009;9;2009;WHB;MATOSINHOS;25;102.98;M;2;2
549853;24/09/2009;9;2009;WHB;MATOSINHOS;25;102.56;M;2;2
549854;24/09/2009;9;2009;WHB;MATOSINHOS;26;115.58;M;2;2
549855;24/09/2009;9;2009;WHB;MATOSINHOS;26;111.2;M;2;2
549856;24/09/2009;9;2009;WHB;MATOSINHOS;26;119.89;F;2;2
549877;24/09/2009;9;2009;WHB;MATOSINHOS;26;107.29;F;2;2
549878;24/09/2009;9;2009;WHB;MATOSINHOS;26;144.72;M;2;2
549879;24/09/2009;9;2009;WHB;MATOSINHOS;26;109.36;F;2;2
549880;24/09/2009;9;2009;WHB;MATOSINHOS;26;125.19;F;2;2
549881;24/09/2009;9;2009;WHB;MATOSINHOS;26;120.64;F;2;2
549882;24/09/2009;9;2009;WHB;MATOSINHOS;26;112.94;M;2;2
549883;24/09/2009;9;2009;WHB;MATOSINHOS;26;107.27;F;2;2
549884;24/09/2009;9;2009;WHB;MATOSINHOS;27;127.45;M;2;2
549885;24/09/2009;9;2009;WHB;MATOSINHOS;27;131.39;M;2;2
549886;24/09/2009;9;2009;WHB;MATOSINHOS;27;136.73;F;2;3
549887;24/09/2009;9;2009;WHB;MATOSINHOS;27;143.07;M;2;2
549888;24/09/2009;9;2009;WHB;MATOSINHOS;27;117.23;F;2;2
549889;24/09/2009;9;2009;WHB;MATOSINHOS;27;127.82;F;2;2
549890;24/09/2009;9;2009;WHB;MATOSINHOS;27;158.28;F;2;3
549891;24/09/2009;9;2009;WHB;MATOSINHOS;28;174.73;F;2;3
549892;24/09/2009;9;2009;WHB;MATOSINHOS;29;187.74;F;2;3
549893;24/09/2009;9;2009;WHB;MATOSINHOS;32;266.92;F;2;3
542361;12/10/2009;10;2009;WHB;PENICHE;17;24.77;I;;0
542362;12/10/2009;10;2009;WHB;PENICHE;17;28.88;I;;0
542363;12/10/2009;10;2009;WHB;PENICHE;18;37.26;I;;0
542364;12/10/2009;10;2009;WHB;PENICHE;18;29.89;I;;0
542365;12/10/2009;10;2009;WHB;PENICHE;18;34.44;I;;0
542366;12/10/2009;10;2009;WHB;PENICHE;18;30.97;I;;0
542367;12/10/2009;10;2009;WHB;PENICHE;18;29.47;I;;0
542368;12/10/2009;10;2009;WHB;PENICHE;18;32.51;I;;0
542369;12/10/2009;10;2009;WHB;PENICHE;19;38.42;I;;0
542370;12/10/2009;10;2009;WHB;PENICHE;19;36.52;I;;0
542371;12/10/2009;10;2009;WHB;PENICHE;23;76.71;M;2;2
542372;12/10/2009;10;2009;WHB;PENICHE;24;88.19;M;2;1
542373;12/10/2009;10;2009;WHB;PENICHE;24;86.51;M;2;1
542374;12/10/2009;10;2009;WHB;PENICHE;24;92.68;M;2;2
542375;12/10/2009;10;2009;WHB;PENICHE;24;86.53;M;2;1
542376;12/10/2009;10;2009;WHB;PENICHE;24;81.44;M;2;1
542377;12/10/2009;10;2009;WHB;PENICHE;24;89.17;M;2;1
542378;12/10/2009;10;2009;WHB;PENICHE;24;89.98;M;2;3
542379;12/10/2009;10;2009;WHB;PENICHE;24;93.18;M;2;2
542380;12/10/2009;10;2009;WHB;PENICHE;24;89.8;M;2;2
542381;12/10/2009;10;2009;WHB;PENICHE;24;91.68;M;2;3
542382;12/10/2009;10;2009;WHB;PENICHE;25;99.65;M;2;2
542383;12/10/2009;10;2009;WHB;PENICHE;25;100.33;M;2;2
542384;12/10/2009;10;2009;WHB;PENICHE;25;97.26;M;2;2
542385;12/10/2009;10;2009;WHB;PENICHE;25;95.94;M;2;2
542386;12/10/2009;10;2009;WHB;PENICHE;25;95.43;M;2;2
542387;12/10/2009;10;2009;WHB;PENICHE;25;104.35;M;2;3
542388;12/10/2009;10;2009;WHB;PENICHE;25;98.42;M;2;4
542389;12/10/2009;10;2009;WHB;PENICHE;25;96.19;M;2;2
542390;12/10/2009;10;2009;WHB;PENICHE;25;99.99;M;2;2
542391;12/10/2009;10;2009;WHB;PENICHE;25;106.92;M;2;3
542392;12/10/2009;10;2009;WHB;PENICHE;26;119.5;M;2;2
542393;12/10/2009;10;2009;WHB;PENICHE;26;119.27;M;2;3
542394;12/10/2009;10;2009;WHB;PENICHE;26;101.68;M;2;2
542395;12/10/2009;10;2009;WHB;PENICHE;26;109.38;M;2;2
542396;12/10/2009;10;2009;WHB;PENICHE;26;121.75;M;2;2
542397;12/10/2009;10;2009;WHB;PENICHE;26;105.68;M;2;2
542398;12/10/2009;10;2009;WHB;PENICHE;26;124.43;M;2;3
542399;12/10/2009;10;2009;WHB;PENICHE;26;120.61;M;2;3
542400;12/10/2009;10;2009;WHB;PENICHE;26;122.76;M;2;2
542401;12/10/2009;10;2009;WHB;PENICHE;26;111.79;M;2;2
542402;12/10/2009;10;2009;WHB;PENICHE;27;120.54;M;2;3
542403;12/10/2009;10;2009;WHB;PENICHE;27;123;M;2;3
542404;12/10/2009;10;2009;WHB;PENICHE;27;121.84;F;2;2
542405;12/10/2009;10;2009;WHB;PENICHE;27;122;F;2;2
542406;12/10/2009;10;2009;WHB;PENICHE;27;118.76;F;5;2
542407;12/10/2009;10;2009;WHB;PENICHE;27;141.91;M;2;2
542408;12/10/2009;10;2009;WHB;PENICHE;27;161.04;F;2;2
542409;12/10/2009;10;2009;WHB;PENICHE;27;134.61;F;2;2
542410;12/10/2009;10;2009;WHB;PENICHE;27;118.31;M;2;2
542411;12/10/2009;10;2009;WHB;PENICHE;27;126.7;M;2;3
542412;12/10/2009;10;2009;WHB;PENICHE;28;145.48;M;2;3
542413;12/10/2009;10;2009;WHB;PENICHE;28;147.8;F;5;2
542414;12/10/2009;10;2009;WHB;PENICHE;28;144.12;M;2;5
542415;12/10/2009;10;2009;WHB;PENICHE;28;156.14;M;2;3
542416;12/10/2009;10;2009;WHB;PENICHE;28;163.42;F;5;2
542417;12/10/2009;10;2009;WHB;PENICHE;28;138.24;F;2;3
542418;12/10/2009;10;2009;WHB;PENICHE;28;149.39;F;2;2
542419;12/10/2009;10;2009;WHB;PENICHE;28;136.25;F;5;2
542420;12/10/2009;10;2009;WHB;PENICHE;28;155.29;F;2;3
542421;12/10/2009;10;2009;WHB;PENICHE;28;157.56;F;2;4
542422;12/10/2009;10;2009;WHB;PENICHE;29;161.69;M;2;7
542423;12/10/2009;10;2009;WHB;PENICHE;29;153.84;F;2;3
542424;12/10/2009;10;2009;WHB;PENICHE;29;169.08;F;2;4
542425;12/10/2009;10;2009;WHB;PENICHE;29;156.46;F;5;5
542426;12/10/2009;10;2009;WHB;PENICHE;30;194.18;F;2;5
549730;07/10/2009;10;2009;WHB;MATOSINHOS;22;70.48;M;1;2
549731;07/10/2009;10;2009;WHB;MATOSINHOS;22;65.16;M;1;2
549732;07/10/2009;10;2009;WHB;MATOSINHOS;22;66.86;M;1;1
549733;07/10/2009;10;2009;WHB;MATOSINHOS;23;75.81;M;2;2
549734;07/10/2009;10;2009;WHB;MATOSINHOS;23;71.76;M;2;2
549735;07/10/2009;10;2009;WHB;MATOSINHOS;23;80.43;M;2;2
549736;07/10/2009;10;2009;WHB;MATOSINHOS;23;86.49;M;2;2
549737;07/10/2009;10;2009;WHB;MATOSINHOS;23;83.7;M;2;2
549738;07/10/2009;10;2009;WHB;MATOSINHOS;23;76.98;M;2;2
549739;07/10/2009;10;2009;WHB;MATOSINHOS;23;73.28;M;2;2
549742;07/10/2009;10;2009;WHB;MATOSINHOS;23;78.2;F;1;2
549743;07/10/2009;10;2009;WHB;MATOSINHOS;23;77.52;M;2;2
549744;07/10/2009;10;2009;WHB;MATOSINHOS;23;77.67;M;2;2
549745;07/10/2009;10;2009;WHB;MATOSINHOS;24;91.47;M;2;2
549746;07/10/2009;10;2009;WHB;MATOSINHOS;24;89.47;M;2;2
549747;07/10/2009;10;2009;WHB;MATOSINHOS;24;94.26;M;2;2
549748;07/10/2009;10;2009;WHB;MATOSINHOS;24;84.37;F;2;2
549749;07/10/2009;10;2009;WHB;MATOSINHOS;24;78.08;M;2;2
549750;07/10/2009;10;2009;WHB;MATOSINHOS;24;94.94;M;2;2
549751;07/10/2009;10;2009;WHB;MATOSINHOS;24;95.67;M;2;2
549752;07/10/2009;10;2009;WHB;MATOSINHOS;24;92.3;F;2;2
549753;07/10/2009;10;2009;WHB;MATOSINHOS;24;85.69;F;2;3
549754;07/10/2009;10;2009;WHB;MATOSINHOS;24;77.06;F;2;3
549755;07/10/2009;10;2009;WHB;MATOSINHOS;25;100.55;M;2;2
549756;07/10/2009;10;2009;WHB;MATOSINHOS;25;113.65;M;2;2
549757;07/10/2009;10;2009;WHB;MATOSINHOS;25;100.3;F;2;3
549758;07/10/2009;10;2009;WHB;MATOSINHOS;25;101.88;F;2;2
549759;07/10/2009;10;2009;WHB;MATOSINHOS;25;83.87;M;2;3
549760;07/10/2009;10;2009;WHB;MATOSINHOS;25;117.66;M;2;2
549761;07/10/2009;10;2009;WHB;MATOSINHOS;25;112.14;F;2;2
549762;07/10/2009;10;2009;WHB;MATOSINHOS;25;96.14;M;2;2
549782;07/10/2009;10;2009;WHB;MATOSINHOS;25;103.76;M;2;2
549783;07/10/2009;10;2009;WHB;MATOSINHOS;25;114.03;F;2;2
549784;07/10/2009;10;2009;WHB;MATOSINHOS;26;107.6;F;2;2
549785;07/10/2009;10;2009;WHB;MATOSINHOS;26;115.29;F;2;2
549786;07/10/2009;10;2009;WHB;MATOSINHOS;26;109.21;M;2;2
549787;07/10/2009;10;2009;WHB;MATOSINHOS;26;119.18;F;2;2
549788;07/10/2009;10;2009;WHB;MATOSINHOS;26;119.58;F;2;2
549789;07/10/2009;10;2009;WHB;MATOSINHOS;26;112.24;F;2;2
549790;07/10/2009;10;2009;WHB;MATOSINHOS;26;120.93;F;2;2
549791;07/10/2009;10;2009;WHB;MATOSINHOS;26;118.6;F;2;2
549792;07/10/2009;10;2009;WHB;MATOSINHOS;26;111.34;F;2;2
549793;07/10/2009;10;2009;WHB;MATOSINHOS;27;152.58;M;2;2
549794;07/10/2009;10;2009;WHB;MATOSINHOS;27;152.33;F;2;2
549795;07/10/2009;10;2009;WHB;MATOSINHOS;27;133.24;M;2;2
549796;07/10/2009;10;2009;WHB;MATOSINHOS;28;143.03;F;2;2
542427;03/11/2009;11;2009;WHB;PENICHE;23;69;F;1;0
542428;03/11/2009;11;2009;WHB;PENICHE;25;78.62;M;2;1
542429;03/11/2009;11;2009;WHB;PENICHE;25;122.66;M;2;2
542430;03/11/2009;11;2009;WHB;PENICHE;25;95.29;F;1;1
542431;03/11/2009;11;2009;WHB;PENICHE;25;109.68;M;2;3
542432;03/11/2009;11;2009;WHB;PENICHE;25;112.53;M;2;2
542433;03/11/2009;11;2009;WHB;PENICHE;25;116.84;M;2;3
542434;03/11/2009;11;2009;WHB;PENICHE;25;112.35;M;2;2
542435;03/11/2009;11;2009;WHB;PENICHE;25;95.93;M;2;3
542436;03/11/2009;11;2009;WHB;PENICHE;26;130.68;M;2;2
542437;03/11/2009;11;2009;WHB;PENICHE;26;131.26;M;2;2
542438;03/11/2009;11;2009;WHB;PENICHE;26;132;M;2;2
542439;03/11/2009;11;2009;WHB;PENICHE;26;114.68;M;2;3
542440;03/11/2009;11;2009;WHB;PENICHE;26;131.68;M;2;
542441;03/11/2009;11;2009;WHB;PENICHE;26;123.16;F;2;3
542442;03/11/2009;11;2009;WHB;PENICHE;26;117.6;M;2;2
542443;03/11/2009;11;2009;WHB;PENICHE;26;118.21;M;2;3
