"Record_type";"Sampling_type";"Landing_country";"Vessel_flag_country";"Year";"Project";"Trip_number";"Station_number";"Species";"Catch_category";"Landing_category";"Comm_size_cat_scale";"Comm_size_cat";"Subsampling_category";"Sex";"Weight";"Subsample_weight";"Length_code"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"22";"126822";"BMS";"HUC";;NULL;;;"210000";"210000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"22";"126822";"LAN";"HUC";;NULL;;;"23541000";"94301";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"22";"127023";"BMS";"HUC";;NULL;;;"42000";"42000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"22";"127023";"LAN";"HUC";;NULL;;;"6510000";"19631";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"22";"150637";"BMS";"HUC";;NULL;;;"85";"85";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"23";"126437";"LAN";"HUC";;NULL;;;"1031";"1031";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"23";"126822";"BMS";"HUC";;NULL;;;"147000";"147000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"23";"126822";"LAN";"HUC";;NULL;;;"18060000";"104865";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"23";"127023";"LAN";"HUC";;NULL;;;"3542";"3542";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"23";"127427";"BMS";"HUC";;NULL;;;"1622";"1622";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"23";"150637";"BMS";"HUC";;NULL;;;"218";"218";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"25";"126484";"BMS";"HUC";;NULL;;;"10449";"10449";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"25";"126822";"BMS";"HUC";;NULL;;;"525000";"525000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"25";"126822";"LAN";"HUC";;NULL;;;"17934000";"67144";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"25";"127023";"BMS";"HUC";;NULL;;;"42000";"42000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"25";"127023";"LAN";"HUC";;NULL;;;"1008000";"9758";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"26";"126437";"BMS";"HUC";;NULL;;;"188";"188";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"26";"126822";"LAN";"HUC";;NULL;;;"1659000";"10901";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"26";"127419";"LAN";"HUC";;NULL;;;"540000";"17537";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"27";"126822";"BMS";"HUC";;NULL;;;"42000";"42000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"27";"126822";"LAN";"HUC";;NULL;;;"2772000";"35022";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"27";"127023";"LAN";"HUC";;NULL;;;"175";"175";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"29";"11707";"BMS";"HUC";;NULL;;;"208";"208";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"29";"126439";"BMS";"HUC";;NULL;;;"63";"63";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"29";"126555";"BMS";"HUC";;NULL;;;"2325";"2325";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"29";"126822";"BMS";"HUC";;NULL;;;"84000";"84000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"29";"126822";"LAN";"HUC";;NULL;;;"16548000";"55812";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"29";"127023";"BMS";"HUC";;NULL;;;"42000";"42000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"29";"127023";"LAN";"HUC";;NULL;;;"1092000";"7512";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"29";"127254";"BMS";"HUC";;NULL;;;"3171";"3171";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"30";"127023";"BMS";"HUC";;NULL;;;"168000";"168000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"30";"127023";"LAN";"HUC";;NULL;;;"99162000";"220279";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"31";"126822";"BMS";"HUC";;NULL;;;"84000";"84000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"31";"126822";"LAN";"HUC";;NULL;;;"7644000";"31767";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"31";"127023";"LAN";"HUC";;NULL;;;"913";"913";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"31";"150637";"BMS";"HUC";;NULL;;;"78";"78";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"33";"105814";"BMS";"HUC";;NULL;;;"93";"93";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"33";"126822";"BMS";"HUC";;NULL;;;"126000";"126000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"33";"126822";"LAN";"HUC";;NULL;;;"32760000";"69429";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"33";"127023";"BMS";"HUC";;NULL;;;"42000";"42000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"33";"127023";"LAN";"HUC";;NULL;;;"462000";"7073";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"33";"150637";"BMS";"HUC";;NULL;;;"64";"64";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"34";"126822";"BMS";"HUC";;NULL;;;"378000";"378000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"34";"126822";"LAN";"HUC";;NULL;;;"91140000";"77285";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"34";"127023";"BMS";"HUC";;NULL;;;"84000";"84000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"34";"127023";"LAN";"HUC";;NULL;;;"4683000";"4059";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"35";"126438";"BMS";"HUC";;NULL;;;"338";"338";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"35";"126822";"BMS";"HUC";;NULL;;;"126000";"126000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"35";"126822";"LAN";"HUC";;NULL;;;"29694000";"34636";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"35";"127023";"BMS";"HUC";;NULL;;;"42000";"42000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"35";"127023";"LAN";"HUC";;NULL;;;"1302000";"1249";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"36";"126822";"BMS";"HUC";;NULL;;;"84000";"84000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"36";"126822";"LAN";"HUC";;NULL;;;"9555000";"47243";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"36";"127023";"BMS";"HUC";;NULL;;;"42000";"42000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"36";"127023";"LAN";"HUC";;NULL;;;"5208000";"6430";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"38";"126822";"BMS";"HUC";;NULL;;;"84000";"84000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"38";"126822";"LAN";"HUC";;NULL;;;"2394000";"2394000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"38";"127023";"BMS";"HUC";;NULL;;;"105000";"105000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"38";"127023";"LAN";"HUC";;NULL;;;"61152000";"77113";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"39";"126484";"BMS";"HUC";;NULL;;;"431";"431";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"39";"126822";"BMS";"HUC";;NULL;;;"63000";"63000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"39";"126822";"LAN";"HUC";;NULL;;;"2961000";"16784";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"39";"127023";"BMS";"HUC";;NULL;;;"126000";"126000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"39";"127023";"LAN";"HUC";;NULL;;;"30030000";"137128";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"39";"127419";"BMS";"HUC";;NULL;;;"36000";"36000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"39";"127427";"BMS";"HUC";;NULL;;;"577";"577";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"39";"150637";"BMS";"HUC";;NULL;;;"68";"68";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"40";"126822";"BMS";"HUC";;NULL;;;"42000";"42000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"40";"126822";"LAN";"HUC";;NULL;;;"1176000";"1176000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"40";"127023";"BMS";"HUC";;NULL;;;"63000";"63000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"40";"127023";"LAN";"HUC";;NULL;;;"71631000";"148584";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"41";"126822";"LAN";"HUC";;NULL;;;"544";"544";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"41";"127023";"BMS";"HUC";;NULL;;;"126000";"126000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"41";"127023";"LAN";"HUC";;NULL;;;"30324000";"147174";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"42";"126822";"LAN";"HUC";;NULL;;;"523";"523";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"42";"127023";"BMS";"HUC";;NULL;;;"168000";"168000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"42";"127023";"LAN";"HUC";;NULL;;;"59745000";"159252";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837291";"42";"127029";"BMS";"HUC";;NULL;;;"300000";"300000";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"1";"126421";"LAN";"HUC";;NULL;;;"2398000";"6210";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"1";"126426";"BMS";"HUC";;NULL;;;"126";"126";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"1";"126822";"BMS";"HUC";;NULL;;;"981";"9";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"1";"126822";"LAN";"HUC";;NULL;;;"3255000";"29849";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"1";"126975";"BMS";"HUC";;NULL;;;"1708";"1708";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"1";"126986";"BMS";"HUC";;NULL;;;"83";"83";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"1";"127023";"BMS";"HUC";;NULL;;;"9595";"9595";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"1";"138139";"BMS";"HUC";;NULL;;;"647";"647";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"2";"126421";"LAN";"HUC";;NULL;;;"1144000";"5412";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"2";"126426";"LAN";"HUC";;NULL;;;"23000";"174";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"2";"126437";"BMS";"HUC";;NULL;;;"1422";"1422";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"2";"126438";"BMS";"HUC";;NULL;;;"10440";"10440";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"2";"126446";"BMS";"HUC";;NULL;;;"188";"188";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"2";"126822";"BMS";"HUC";;NULL;;;"1554000";"1982";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"2";"126822";"LAN";"HUC";;NULL;;;"126000";"5660";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"2";"127023";"BMS";"HUC";;NULL;;;"6948";"6948";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"2";"138139";"BMS";"HUC";;NULL;;;"500";"500";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"3";"126421";"LAN";"HUC";;NULL;;;"72072000";"46905";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"3";"126426";"BMS";"HUC";;NULL;;;"39";"39";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"3";"126438";"BMS";"HUC";;NULL;;;"774";"774";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"3";"126822";"BMS";"HUC";;NULL;;;"388";"388";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"5";"105814";"BMS";"HUC";;NULL;;;"613";"613";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"5";"105821";"BMS";"HUC";;NULL;;;"4288";"4288";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"5";"126375";"BMS";"HUC";;NULL;;;"214";"214";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"5";"126421";"BMS";"HUC";;NULL;;;"10927";"40";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"5";"126421";"LAN";"HUC";;NULL;;;"12504000";"45772";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"5";"126438";"BMS";"HUC";;NULL;;;"1754";"1754";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"5";"126446";"BMS";"HUC";;NULL;;;"406";"406";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"5";"126975";"BMS";"HUC";;NULL;;;"7458";"7458";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"5";"127066";"BMS";"HUC";;NULL;;;"230";"230";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"5";"127427";"BMS";"HUC";;NULL;;;"494";"494";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"6";"126421";"BMS";"HUC";;NULL;;;"42706";"25";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"6";"126421";"LAN";"HUC";;NULL;;;"73216000";"42860";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"8";"126415";"BMS";"HUC";;NULL;;;"279";"279";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"8";"126421";"LAN";"HUC";;NULL;;;"13728000";"33110";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"8";"126425";"BMS";"HUC";;NULL;;;"103";"103";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"8";"126426";"LAN";"HUC";;NULL;;;"253000";"74";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"8";"126822";"BMS";"HUC";;NULL;;;"865";"865";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"8";"127023";"BMS";"HUC";;NULL;;;"391";"391";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"8";"127143";"BMS";"HUC";;NULL;;;"373";"373";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"8";"127262";"BMS";"HUC";;NULL;;;"1069";"1069";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"8";"138139";"BMS";"HUC";;NULL;;;"163";"163";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"9";"126421";"LAN";"HUC";;NULL;;;"17160000";"43635";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"9";"126425";"BMS";"HUC";;NULL;;;"603";"603";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"9";"126426";"BMS";"HUC";;NULL;;;"31";"31";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"9";"127262";"BMS";"HUC";;NULL;;;"1713";"1713";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"12";"105821";"BMS";"HUC";;NULL;;;"2292";"2292";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"12";"126421";"LAN";"HUC";;NULL;;;"104896000";"39777";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"12";"126426";"LAN";"HUC";;NULL;;;"4945000";"687";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"12";"126438";"BMS";"HUC";;NULL;;;"267";"267";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"12";"127023";"BMS";"HUC";;NULL;;;"11639";"11639";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"13";"126421";"LAN";"HUC";;NULL;;;"61952000";"19011";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"13";"126426";"BMS";"HUC";;NULL;;;"17";"17";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"13";"126822";"BMS";"HUC";;NULL;;;"976803";"1092";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"13";"126822";"LAN";"HUC";;NULL;;;"4935000";"5517";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"14";"126421";"BMS";"HUC";;NULL;;;"23689";"9";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"14";"126421";"LAN";"HUC";;NULL;;;"34210000";"12997";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"14";"126426";"BMS";"HUC";;NULL;;;"62";"62";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"14";"126822";"BMS";"HUC";;NULL;;;"273000";"273000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837301";"14";"126822";"LAN";"HUC";;NULL;;;"2142000";"504";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"1";"126417";"LAN";"HUC";;NULL;;;"31855000";"62919";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"1";"126822";"LAN";"HUC";;NULL;;;"2163000";"8026";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"1";"127023";"BMS";"HUC";;NULL;;;"2848";"2848";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"1";"127066";"BMS";"HUC";;NULL;;;"1090";"1090";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"3";"105821";"BMS";"HUC";;NULL;;;"3722";"3722";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"3";"126417";"LAN";"HUC";;NULL;;;"32752000";"56602";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"3";"126822";"LAN";"HUC";;NULL;;;"1092000";"694";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"3";"126975";"BMS";"HUC";;NULL;;;"3324";"3324";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"3";"126986";"BMS";"HUC";;NULL;;;"144";"144";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"3";"127023";"BMS";"HUC";;NULL;;;"2680";"2680";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"3";"127066";"BMS";"HUC";;NULL;;;"1388";"1388";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"3";"127427";"BMS";"HUC";;NULL;;;"512";"512";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"3";"138139";"BMS";"HUC";;NULL;;;"6530";"6530";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"3";"141444";"BMS";"HUC";;NULL;;;"1264";"1264";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"4";"105821";"BMS";"HUC";;NULL;;;"4633";"4633";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"4";"126417";"LAN";"HUC";;NULL;;;"10373000";"55056";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"4";"126822";"BMS";"HUC";;NULL;;;"2407";"2407";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"4";"127023";"BMS";"HUC";;NULL;;;"1216";"1216";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"4";"127066";"BMS";"HUC";;NULL;;;"9497";"9497";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"4";"140271";"BMS";"HUC";;NULL;;;"1648";"1648";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"8";"126417";"LAN";"HUC";;NULL;;;"27945000";"48375";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"8";"127066";"LAN";"HUC";;NULL;;;"60000";"6764";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"8";"127427";"BMS";"HUC";;NULL;;;"1257";"1257";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"9";"126417";"LAN";"HUC";;NULL;;;"38341000";"73248";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"9";"126421";"BMS";"HUC";;NULL;;;"147";"147";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"9";"127023";"BMS";"HUC";;NULL;;;"730";"730";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"9";"127066";"LAN";"HUC";;NULL;;;"60000";"60000";NULL
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"9";"140270";"BMS";"HUC";;NULL;;;"835";"835";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"9";"140271";"BMS";"HUC";;NULL;;;"1003";"1003";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"10";"105821";"BMS";"HUC";;NULL;;;"579";"579";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"10";"105883";"BMS";"HUC";;NULL;;;"4468";"4468";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"10";"126417";"LAN";"HUC";;NULL;;;"27416000";"58794";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"10";"126822";"BMS";"HUC";;NULL;;;"181";"181";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"10";"127066";"LAN";"HUC";;NULL;;;"40000";"7491";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"10";"127143";"BMS";"HUC";;NULL;;;"848";"848";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"12";"126417";"LAN";"HUC";;NULL;;;"34776000";"71100";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"12";"126421";"BMS";"HUC";;NULL;;;"235";"235";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"12";"126822";"BMS";"HUC";;NULL;;;"314";"314";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"12";"126975";"BMS";"HUC";;NULL;;;"666";"666";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"12";"127023";"BMS";"HUC";;NULL;;;"1386";"1386";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"12";"127066";"BMS";"HUC";;NULL;;;"585";"585";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"12";"140271";"BMS";"HUC";;NULL;;;"680";"680";"scm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"13";"105821";"BMS";"HUC";;NULL;;;"683";"683";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"13";"105860";"BMS";"HUC";;NULL;;;"540";"540";"cm"
"SL";"S";"NLD";"DEU";"2017";"DEU-DCF";"DEU20177837302";"13";"126415";"BMS";"HUC";;NULL;;;"1162";"1162";"cm"
